Обява от:,Location,Вид на имота:,Квадратура:,Вид строителство:,Година на строителство:,Степен на завършеност:,Номер на етажа:,Етаж:,Асансьор,price,До ключ,Обзаведен,ТЕЦ,Портиер/Охрана,Газифициран,Локално отопление,Необзаведен,Панорама планина,Саниран,Гараж/Паркомясто,След ремонт,Замяна/Бартер,Лизинг,Камина,Ипотекиран
,"Малинова Долина, град София, област  София, (Виж Малинова Долина на картата)
",Двустаен апартамент,66 кв.м,Тухла,2020 г. (годината може да е ориентировъчна),В строеж,4 етаж,Последен етаж,1.0,67000,,,,,,,,,,,,,,,
,"Витоша, град София, област  София, (Виж Витоша на картата)
",Двустаен апартамент,61 кв.м,Тухла,2021 г. (годината може да е ориентировъчна),В строеж,1 етаж,Партер,1.0,69701,,,,,1.0,,,,,,,,,,
,"Дървеница, град София, област  София, (Виж Дървеница на картата)
",Двустаен апартамент,40 кв.м,ЕПК/ПК,1999 г. (годината може да е ориентировъчна),Готов (завършен),16 етаж,Непоследен,1.0,55000,,1.0,1.0,,,1.0,,,1.0,,,,,,
,"Малинова Долина, град София, област  София, (Виж Малинова Долина на картата)
",Двустаен апартамент,58 кв.м,Тухла,2021 г. (годината може да е ориентировъчна),В строеж,3 етаж,Непоследен,1.0,63800,,,,,,,1.0,,,,,,,,
,"Малинова Долина, град София, област  София, (Виж Малинова Долина на картата)
",Двустаен апартамент,58 кв.м,Тухла,2021 г. (годината може да е ориентировъчна),В строеж,3 етаж,Непоследен,1.0,63800,,,,,,,,,,,,,,,
,"Витоша, град София, област  София, (Виж Витоша на картата)
",Двустаен апартамент,64 кв.м,Тухла,2020 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,1.0,74000,,,,,1.0,,,,,,,,,,
,"Манастирски Ливади, град София, област  София, (Виж Манастирски Ливади на картата)
",Двустаен апартамент,97 кв.м,Тухла,2017 г. (годината може да е ориентировъчна),Готов (завършен),2 етаж,Непоследен,1.0,85000,,,,1.0,,,,,,,,,,,
,"Манастирски Ливади, град София, област  София, (Виж Манастирски Ливади на картата)
",Двустаен апартамент,78 кв.м,Тухла,2018 г. (годината може да е ориентировъчна),Готов (завършен),1 етаж,Непоследен,1.0,83500,,,,1.0,1.0,,,,,,,,,,
,"Студентски Град, град София, област  София, (Виж Студентски Град на картата)
",Двустаен апартамент,58 кв.м,Тухла,2017 г. (годината може да е ориентировъчна),В строеж,6 етаж,Непоследен,1.0,59500,,,1.0,,,,,,,,,,,,
,"Център, град София, област  София, (Виж Център на картата)
",Двустаен апартамент,78 кв.м,Тухла,2020 г. (годината може да е ориентировъчна),Готов (завършен),3 етаж,Непоследен,1.0,138000,1.0,1.0,,,,,,,,,1.0,,,,
,"Витоша, град София, област  София, (Виж Витоша на картата)
",Тристаен апартамент,112 кв.м,Тухла,2020 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,1.0,112500,,,,,1.0,,,,,,,,,,
,"Витоша, град София, област  София, (Виж Витоша на картата)
",Двустаен апартамент,69 кв.м,Тухла,2020 г. (годината може да е ориентировъчна),В строеж,2 етаж,Непоследен,1.0,75500,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,
,"Витоша, град София, област  София, (Виж Витоша на картата)
",Тристаен апартамент,99 кв.м,Тухла,2008 г. (годината може да е ориентировъчна),Готов (завършен),4 етаж,Непоследен,1.0,127000,,,,,1.0,,,,,,,,,,
,"Студентски Град, град София, област  София, (Виж Студентски Град на картата)
",Двустаен апартамент,50 кв.м,Тухла,2021 г. (годината може да е ориентировъчна),Готов (завършен),1 етаж,Партер,1.0,79999,1.0,1.0,,,,,,,,,,,,,
,"Лагера, град София, област  София, (Виж Лагера на картата)
",Двустаен апартамент,112 кв.м,Тухла,1950 г. (годината може да е ориентировъчна),Готов (завършен),3 етаж,Непоследен,,125000,,,1.0,,,,,,,,,,,,
,"Витоша, град София, област  София, (Виж Витоша на картата)
",Тристаен апартамент,88 кв.м,Тухла,2012 г. (годината може да е ориентировъчна),Готов (завършен),4 етаж,Последен етаж,1.0,145000,,1.0,,1.0,1.0,,,,,,,,,,
,"Овча Купел, град София, област  София, (Виж Овча Купел на картата)
",Двустаен апартамент,52 кв.м,Тухла,2020 г. (годината може да е ориентировъчна),Готов (завършен),6 етаж,Непоследен,1.0,75419,,,,,,,,,,,,,,,
,"Център, град София, област  София, (Виж Център на картата)
",Тристаен апартамент,110 кв.м,Тухла,1940 г. (годината може да е ориентировъчна),Готов (завършен),4 етаж,Непоследен,,190000,,1.0,1.0,,,,,,1.0,,,,,,
